///Patch 02
1795 2011-4-4data_gm.gpf
3869 2019-10-15data_gm_r.gpf

3870 2019-10-17data_gm_r.gpf

3871 2019-10-24data_gm_r.gpf
//3872 2019-10-24data_gm_desc_r.rgz
//3873 data_gm_descholder.gpf

3874 2019-11-14data_gm_r.gpf

//3875 2019-11-19data_gm_desc_r.rgz
//3876 data_gm_descholder.gpf

3877 2019-11-19data_gm_r.rgz
3878 data_gm_descholder.gpf

3879 2019-11-19data_gm_r.gpf
3880 2019-11-19data_gm_r2.gpf

3881 2019-11-19patcher_gm_r.rgz
3882 data_gm_descholder.gpf

//3883 2019-11-19data_gm_desc_r2.rgz
//3884 data_gm_descholder.gpf
3885 2019-11-26data_gm_r.gpf
//3886 2019-11-27data_gm_desc_r.rgz
//3887 data_gm_descholder.gpf
//3888 2019-11-27data_gm_desc_r2.rgz
//3889 data_gm_descholder.gpf

3890 2020-02-03data_gm_r.gpf
3891 2020-02-03data_gm_desc_r.rgz
3892 data_gm_descholder.gpf

3893 2020-02-03data_gm_r.rgz
3894 data_gm_descholder.gpf
3895 2020-02-13data_gm_r.gpf

3896 2020-02-20data_gm_r.gpf
3897 2020-02-20data_gm_r.rgz
3898 data_gm_descholder.gpf
3899 2020-02-20patcher_gm_r.rgz
3900 data_gm_descholder.gpf
//3901 2020-03-05data_gm_desc_r.rgz
//3902 data_gm_descholder.gpf
3903 2020-03-05patcher_gm_r.rgz
3904 data_gm_descholder.gpf

3905 2020-03-12data_gm_r.gpf
3906 2020-03-12data_gm_attn_r.rgz
3907 data_gm_descholder.gpf
//3908 2020-03-12data_gm_desc_r.rgz
//3909 data_gm_descholder.gpf

3910 2020-03-19data_gm_r2.gpf
3911 2020-03-19data_gm_r.gpf
//3912 2020-03-19data_gm_desc_r.rgz
//3913 data_gm_descholder.gpf

//3914 2020-04-17data_gm_desc_r.rgz
//3915 data_gm_descholder.gpf

//3916 2020-04-17data_gm_attn_r.rgz
//3917 data_gm_descholder.gpf

//3918 2020-05-01data_gm_r.gpf
//3919 2020-05-01data_gm_desc_r.rgz
//3920 data_gm_descholder.gpf
3921 2020-05-01_gm_data_ragexe_r.rgz
3922 data_gm_descholder.gpf
3923 2020-05-01data_gm_r2.gpf
3924 2020-05-07data_gm_r.gpf
3925 2020-05-14data_gm_r.gpf

//3926 2020-05-21data_gm_attn_r.rgz
//3927 data_gm_descholder.gpf
3928 2020-06-18data_gm_r.gpf

//3929 2020-07-02data_gm_attn_r.rgz
//3930 data_gm_descholder.gpf

//3931 2020-07-02data_gm_desc_r.rgz
//3932 data_gm_descholder.gpf

3933 2020-07-16data_gm_attn_r.rgz
3934 data_gm_descholder.gpf

3935 2020-07-16data_gm_r.gpf

//3936 2020-08-06data_gm_desc_r.rgz
//3937 data_gm_descholder.gpf
3938 2020-08-06data_gm_r.gpf
3939 2020-08-06data_gm_r.rgz
3940 data_gm_descholder.gpf

//3941 2020-08-18data_gm_desc_r.rgz
//3942 data_gm_descholder.gpf

//3943 2020-08-20data_gm_desc_r.rgz
//3944 data_gm_descholder.gpf
3945 2020-08-20_gm_data_ragexe_r.rgz
3946 data_gm_descholder.gpf
3947 2020-08-20data_gm_r.gpf
3948 2020-08-20data_gm_r2.gpf
3949 2020-08-20data_gm_r3.gpf

//3950 2020-08-20data_gm_desc_r2.rgz
//3951 data_gm_descholder.gpf

//3952 2020-08-20data_gm_r.rgz
//3953 data_gm_descholder.gpf

3954 2020-08-20data_gm_r2.rgz
3955 data_gm_descholder.gpf
//3956 2020-08-20data_gm_r3.rgz
//3957 2020-08-20data_gm_r4.gps
3958 2020-08-20data_gm_r4.gpf
3959 2020-08-21data_gm_r.gpf
3960 2020-08-21data_gm_r2.gpf

//3961 2020-08-21data_gm_desc_r.rgz
//3962 data_gm_descholder.gpf
3963 2020-08-21data_gm_r3.gpf

//3964 2020-08-21data_gm_desc_r2.rgz
//3965 data_gm_descholder.gpf
3966 2020-09-03data_gm_r.gpf
3967 2020-09-03data_gm_r.rgz
3968 data_gm_descholder.gpf

//3969 2020-09-24data_gm_desc_r.rgz
//3970 data_gm_descholder.gpf
3971 2020-09-24data_gm_r.gpf
3972 2020-09-24data_gm_desc_r2.rgz
3973 data_gm_descholder.gpf
3974 2020-09-24data_gm_r2.gpf
3975 2020-10-22_live_data_65_65_1603333006.gpf
3976 2020-10-22_live_data_65_65_1603333006.rgz
	//3977 2020-10-22_Raghash_1603333006.rgz
3978 2020-10-23_live_data_66_66_1603341592.rgz
	//3979 2020-10-23_Raghash_1603341592.rgz
3980 2020-10-23_live_data_67_67_1603399784.rgz
	//3981 2020-10-23_Raghash_1603399784.rgz
3982 2020-10-23_live_data_69_69_1603418745.rgz
	//3983 2020-10-23_Raghash_1603418745.rgz
3984 2020-10-29_live_data_76_76_1603852302.rgz
	//3985 2020-10-29_Raghash_1603852302.rgz
3986 2020-10-29_live_data_82_82_1603955694.rgz
	//3987 2020-10-29_Raghash_1603955694.rgz
3988 2020-10-29_live_data_83_83_1603956927.rgz
	//3989 2020-10-29_Raghash_1603956927.rgz
3990 2020-10-29_live_data_85_85_1604011197.gpf
	//3991 2020-11-05_Ragexe_1604529552.rgz
	//3992 2020-11-05_Raghash_1604529552.rgz
	//3993 2020-11-05_Ragexe_1604637520.rgz
	//3994 2020-11-05_Raghash_1604637520.rgz
	//3995 2020-11-06_Ragexe_1604655775.rgz
	//3996 2020-11-06_Raghash_1604655775.rgz
3997 2020-11-12_live_data_98_98_1605055904.gpf
3998 2020-11-19_live_data_105_105_1606176470.gpf
3999 2020-11-19_live_data_105_105_1606176470.rgz
	//4000 2020-11-19_Raghash_1606176470.rgz
4001 2020-11-19_live_data_106_106_1606255641.gpf
4002 2020-11-19_live_data_106_106_1606255641.rgz
	//4003 2020-11-19_Raghash_1606255641.rgz
4004 2020-11-19_live_data_108_108_1606263615.rgz
	//4005 2020-11-19_Raghash_1606263615.rgz
4006 2020-11-19_live_data_109_109_1606264817.gpf
4007 2020-11-19_live_data_110_110_1606267578.rgz
	//4008 2020-11-19_Raghash_1606267578.rgz
4009 2020-11-19_live_data_111_111_1606271034.rgz
	//4010 2020-11-19_Raghash_1606271034.rgz
4011 2020-11-19_live_data_112_112_1606285119.gpf
4012 2020-11-19_live_data_112_112_1606285119.rgz
	//4013 2020-11-19_Raghash_1606285119.rgz
4014 2020-11-19_live_data_113_113_1606286785.rgz
	//4015 2020-11-19_Raghash_1606286785.rgz
4016 2020-11-25_live_data_114_114_1606334324.rgz
	//4017 2020-11-25_Raghash_1606334324.rgz
4018 2020-12-10_live_data_120_120_1607635370.gpf
4019 2020-12-10_live_data_120_120_1607635370.rgz
	//4020 2020-12-10_Raghash_1607635370.rgz
4021 2020-12-10_live_data_123_123_1607646754.gpf
4022 2020-12-10_live_data_124_124_1607648408.rgz
	//4023 2020-12-10_Raghash_1607648408.rgz
4024 2020-12-17_live_data_126_126_1608249151.gpf
4025 2020-12-17_live_data_129_130_1608259842.rgz
	//4026 2020-12-17_Raghash_1608259842.rgz
4027 2020-12-17_live_data_131_131_1608262668.rgz
	//4028 2020-12-17_Raghash_1608262668.rgz
4029 2020-12-22_live_data_133_133_1608597319.gpf
4030 2020-12-22_live_data_140_140_1608683038.gpf
4031 2020-12-22_live_data_140_140_1608683038.rgz
	//4032 2020-12-22_Raghash_1608683038.rgz
4033 2021-01-04_live_data_141_141_1609803426.rgz
	//4034 2021-01-04_Raghash_1609803426.rgz
4035 2021-01-28_live_data_150_150_1611875286.gpf
4036 2021-02-04_live_data_154_154_1612485738.gpf
	//4037 2021-02-11_live_data_155_155_1613007913.rgz
	//4038 2021-02-11_Raghash_1613007913.rgz
	//4039 2021-02-11_live_data_164_164_1613093584.gpf
	//4040 2021-02-11_live_data_164_164_1613093584.rgz
	//4041 2021-02-11_Raghash_1613093584.rgz
	//4042 2021-02-11_live_data_166_166_1613098937.gpf
	//4043 2021-02-11_live_data_166_166_1613098937.rgz
	//4044 2021-02-11_Raghash_1613098937.rgz
	//4045 2021-02-11_live_data_167_167_1613103645.gpf
4046 2021-02-11_live_data_155_155_1613007913.rgz
	//4038 2021-02-11_Raghash_1613007913.rgz
4047 2021-02-11_live_data_164_164_1613093584.gpf
4048 2021-02-11_live_data_164_164_1613093584.rgz
	//4041 2021-02-11_Raghash_1613093584.rgz
4049 2021-02-11_live_data_166_166_1613098937.gpf
4050 2021-02-11_live_data_166_166_1613098937.rgz
	//4051 2021-02-11_Raghash_1613098937.rgz
4052 2021-02-11_live_data_167_167_1613103645.gpf
4053 2021-02-19_live_data_169_169_1613690563.gpf
4054 2021-02-19_live_data_171_171_1613700684.rgz
	//4055 2021-02-19_Raghash_1613700684.rgz
4056 2021-02-25_live_data_175_175_1614214988.gpf
4057 2021-03-04_live_data_178_178_1614823039.rgz
	//4058 2021-03-04_Raghash_1614823039.rgz
4059 2021-03-11_live_data_191_191_1615495787.rgz
	//4060 2021-03-11_Raghash_1615495787.rgz
4061 2021-03-18_live_data_195_195_1616031702.gpf
4062 2021-03-18_live_data_195_195_1616031702.rgz
	//4063 2021-03-18_Raghash_1616031702.rgz
	//4064 2021-03-25_Ragexe_1616612046.rgz
	//4065 2021-03-25_Raghash_1616612046.rgz
	//4066 2021-03-25_Ragexe_1616622034.rgz
	//4067 2021-03-25_Raghash_1616622034.rgz
	//4068 2021-03-25_Ragexe_1616629243.rgz
	//4069 2021-03-25_Raghash_1616629243.rgz
4070 2021-03-25_live_data_210_210_1616788891.gpf
4071 2021-03-25_live_data_210_210_1616788891.rgz
	//4072 2021-03-25_Raghash_1616788891.rgz
4073 2021-03-25_live_data_218_218_1616806671.rgz
	//4074 2021-03-25_Raghash_1616806671.rgz
4075 2021-04-01_live_data_227_227_1617321200.gpf
4076 2021-04-01_live_data_227_227_1617321200.rgz
	//4077 2021-04-01_Raghash_1617321200.rgz
4078 2021-04-08_live_data_229_229_1617931874.gpf
4079 2021-04-08_live_data_231_231_1617994427.rgz
	//4080 2021-04-08_Raghash_1617994427.rgz
4081 2021-04-08_live_data_233_233_1617997518.gpf
4082 2021-04-08_live_data_235_235_1618013207.gpf
4083 2021-04-08_live_data_236_236_1618017406.gpf
4084 2021-04-08_live_data_236_236_1618017406.rgz
	//4085 2021-04-08_Raghash_1618017406.rgz
4086 2021-04-15_live_data_239_239_1618358602.gpf
4087 2021-04-15_live_data_240_240_1618450837.gpf
4088 2021-04-15_live_data_247_247_1618520141.gpf
4089 2021-04-15_live_data_248_248_1618534496.gpf
4090 2021-04-15_live_data_248_248_1618534496.rgz
	//4091 2021-04-15_Raghash_1618534496.rgz
4092 2021-04-15_live_data_249_249_1618536252.rgz
	//4093 2021-04-15_Raghash_1618536252.rgz
4094 2021-04-22_live_data_259_259_1619047585.gpf
4095 2021-04-22_live_data_261_261_1619134518.rgz
	//4096 2021-04-22_Raghash_1619134518.rgz
4097 2021-04-29_live_data_268_268_1619661056.gpf
4098 2021-05-13_live_data_278_278_1620863853.gpf
4099 2021-05-13_live_data_278_278_1620863853.rgz
	//4100 2021-05-13_Raghash_1620863853.rgz
4101 2021-05-13_live_data_4_4_1621039044.gpf
4102 2021-05-13_live_data_5_5_1621279754.gpf
4103 2021-05-13_live_data_8_8_1621301600.rgz
	//4104 2021-05-13_Raghash_1621301600.rgz
4105 2021-05-13_live_data_9_9_1621308534.rgz
	//4106 2021-05-13_Raghash_1621308534.rgz
4107 2021-05-20_live_data_10_12_1621467116.gpf
4108 2021-05-20_live_data_10_12_1621467116.rgz
	//4109 2021-05-20_Raghash_1621467116.rgz
4110 2021-05-20_live_data_14_14_1621545564.gpf
4111 2021-05-20_live_data_14_14_1621545564.rgz
	//4112 2021-05-20_Raghash_1621545564.rgz
4113 2021-05-21_live_data_17_18_1621663833.gpf
4114 2021-06-10_live_data_21_21_1623202533.gpf
4115 2021-06-10_live_data_21_21_1623202533.rgz
	//4116 2021-06-10_Ragexe_1623202533.rgz
	//4117 2021-06-10_Raghash_1623202533.rgz
4118 2021-06-10_live_data_22_22_1623204031.gpf
4119 2021-06-10_live_data_22_22_1623204031.rgz
	//4120 2021-06-10_Raghash_1623204031.rgz
4121 2021-06-10_live_data_25_25_1623210376.gpf
4122 2021-06-10_live_data_26_26_1623212156.rgz
	//4123 2021-06-10_Raghash_1623212156.rgz
4124 2021-06-10_live_data_27_28_1623226024.gpf
4125 2021-06-10_live_data_27_28_1623226024.rgz
	//4126 2021-06-10_Raghash_1623226024.rgz
4127 2021-06-10_live_data_30_30_1623227999.gpf
4128 2021-06-10_live_data_31_32_1623282452.gpf
4129 2021-06-10_live_data_31_32_1623282452.rgz
	//4130 2021-06-10_Raghash_1623282452.rgz
4131 2021-06-10_live_data_35_36_1623288329.gpf
4132 2021-06-10_live_data_35_36_1623288329.rgz
	//4133 2021-06-10_Raghash_1623288329.rgz
4134 2021-06-10_live_data_37_37_1623289491.gpf
4135 2021-06-10_live_data_38_40_1623290726.gpf
4136 2021-06-10_live_data_41_42_1623292903.gpf
4137 2021-06-10_live_data_41_42_1623292903.rgz
	//4138 2021-06-10_Raghash_1623292903.rgz
4139 2021-06-10_live_data_43_43_1623296392.gpf
4140 2021-06-10_live_data_44_44_1623298425.gpf
4141 2021-06-10_live_data_45_45_1623299337.gpf
4142 2021-06-10_live_data_46_46_1623300146.gpf
4143 2021-06-10_live_data_47_48_1623302287.gpf
4144 2021-06-10_live_data_49_49_1623305096.rgz
	//4145 2021-06-10_Raghash_1623305096.rgz
4146 2021-06-10_live_data_50_50_1623347330.gpf
4147 2021-06-10_live_data_50_50_1623347330.rgz
	//4148 2021-06-10_Raghash_1623347330.rgz
4149 2021-06-10_live_data_51_51_1623348444.gpf
4150 2021-06-10_live_data_52_52_1623353177.gpf
4151 2021-06-10_live_data_53_54_1623368186.gpf
4152 2021-06-10_live_data_53_54_1623368186.rgz
	//4153 2021-06-10_Raghash_1623368186.rgz
4154 2021-06-10_live_data_58_58_1623373336.gpf
4155 2021-06-17_live_data_63_66_1623796544.gpf
4156 2021-06-17_live_data_63_66_1623796544.rgz
	//4157 2021-06-17_Raghash_1623796544.rgz
4158 2021-06-17_live_data_67_67_1623799592.rgz
	//4159 2021-06-17_Raghash_1623799592.rgz
4160 2021-06-17_live_data_69_69_1623970326.rgz
	//4161 2021-06-17_Raghash_1623970326.rgz
4162 2021-06-18_live_data_72_72_1624046058.rgz
	//4163 2021-06-18_Raghash_1624046058.rgz
4164 2021-06-24_live_data_74_74_1624494440.gpf
4165 2021-06-24_live_data_74_74_1624494440.rgz
	//4166 2021-06-24_Ragexe_1624494440.rgz
	//4167 2021-06-24_Raghash_1624494440.rgz
4168 2021-06-24_live_data_76_78_1624573189.rgz
	//4169 2021-06-24_Raghash_1624573189.rgz
4170 2021-06-26_live_data_79_79_1624671880.rgz
	//4171 2021-06-26_Raghash_1624671880.rgz
4172 2021-07-08_live_data_80_80_1625705932.gpf
4173 2021-07-08_live_data_80_80_1625705932.rgz
	//4174 2021-07-08_Raghash_1625705932.rgz
4175 2021-07-08_live_data_82_82_1625783377.gpf
4176 2021-07-08_live_data_82_82_1625783377.rgz
	//4177 2021-07-08_Raghash_1625783377.rgz
4178 2021-07-27_live_data_83_83_1627429427.gpf
4179 2021-07-27_live_data_83_83_1627429427.rgz
	//4180 2021-07-27_Raghash_1627429427.rgz
4181 2021-07-27_live_data_85_85_1627436963.gpf
4182 2021-07-27_live_data_86_86_1627443447.rgz
	//4183 2021-07-27_Raghash_1627443447.rgz
4184 2021-08-12_live_data_90_90_1628722451.gpf
4185 2021-08-12_live_data_90_90_1628722451.rgz
	//4186 2021-08-12_Raghash_1628722451.rgz
4187 2021-08-19_live_data_93_93_1629422444.rgz
	//4188 2021-08-19_Raghash_1629422444.rgz
4189 2021-08-26_live_data_94_94_1630018914.gpf
4190 2021-08-26_live_data_94_94_1630018914.rgz
	//4191 2021-08-26_Raghash_1630018914.rgz
4192 2021-08-26_live_data_95_95_1630023487.rgz
	//4193 2021-08-26_Raghash_1630023487.rgz
4194 2021-08-26_live_data_96_96_1630106558.rgz
	//4195 2021-08-26_Raghash_1630106558.rgz
4196 2021-09-09_live_data_97_97_1631236246.gpf
4197 2021-09-09_live_data_97_97_1631236246.rgz
	//4198 2021-09-09_Raghash_1631236246.rgz
4199 2021-09-09_live_data_98_98_1631236917.gpf
4200 2021-09-09_live_data_99_99_1631237418.gpf
4201 2021-09-23_live_data_101_101_1632505922.gpf
4202 2021-09-23_live_data_101_101_1632505922.rgz
	//4203 2021-09-23_Raghash_1632505922.rgz
4204 2021-09-23_live_data_102_102_1632526063.gpf
4205 2021-09-23_live_data_102_102_1632526063.rgz
	//4206 2021-09-23_Raghash_1632526063.rgz
4207 2021-09-24_live_data_104_104_1632537053.rgz
	//4208 2021-09-24_Raghash_1632537053.rgz
4209 2021-09-30_live_data_105_105_1633027916.gpf
4210 2021-09-30_live_data_105_105_1633027916.rgz
	//4211 2021-09-30_Raghash_1633027916.rgz
	//4212 2021-10-06_live_data_107_107_1633499152.gpf
	//4213 2021-10-06_live_data_107_107_1633499152.rgz
	//4214 2021-10-06_Raghash_1633499152.rgz
4215 2021-10-07_live_data_107_107_1633563070.gpf
4216 2021-10-07_live_data_107_107_1633563070.rgz
	//4217 2021-10-07_Raghash_1633563070.rgz
4218 2021-10-21_live_data_112_112_1634700785.gpf
4219 2021-10-21_live_data_112_112_1634700785.rgz
	//4220 2021-10-21_Raghash_1634700785.rgz
4221 2021-10-21_live_data_115_115_1634770826.gpf
4222 2021-10-21_live_data_116_116_1634858414.gpf
4223 2021-10-21_live_data_117_119_1634861454.gpf
4224 2021-10-21_live_data_117_119_1634861454.rgz
	//4225 2021-10-21_Raghash_1634861454.rgz
4226 2021-10-21_live_data_120_120_1634864364.gpf
4227 2021-10-21_live_data_121_121_1634865361.gpf
4228 2021-10-21_live_data_122_122_1634867292.gpf
4229 2021-10-21_live_data_124_124_1634952604.rgz
	//4230 2021-10-21_Raghash_1634952604.rgz
4231 2021-11-04_live_data_125_126_1635907327.gpf
4232 2021-11-04_live_data_125_126_1635907327.rgz
	//4233 2021-11-04_Raghash_1635907327.rgz
4234 2021-11-04_live_data_127_127_1636067112.rgz
	//4235 2021-11-04_Raghash_1636067112.rgz
4236 2021-11-18_live_data_129_129_1637128996.gpf
4237 2021-11-18_live_data_129_129_1637128996.rgz
	//4238 2021-11-18_Raghash_1637128996.rgz
4239 2021-11-18_live_data_132_132_1637271380.gpf
4240 2021-11-18_live_data_132_132_1637271380.rgz
	//4241 2021-11-18_Raghash_1637271380.rgz
4242 2021-11-18_live_data_137_137_1637280562.rgz
	//4243 2021-11-18_Raghash_1637280562.rgz
4244 2021-11-23_live_data_139_139_1637695119.rgz
	//4245 2021-11-23_Raghash_1637695119.rgz
4246 2021-11-23_live_data_140_140_1637702108.rgz
	//4247 2021-11-23_Raghash_1637702108.rgz
4248 2021-12-02_live_data_142_142_1638402101.gpf
4249 2021-12-02_live_data_142_142_1638402101.rgz
	//4250 2021-12-02_Raghash_1638402101.rgz
4251 2021-12-02_live_data_145_145_1638493604.rgz
	//4252 2021-12-02_Raghash_1638493604.rgz
4253 2021-12-02_live_data_146_146_1638499128.rgz
	//4254 2021-12-02_Raghash_1638499128.rgz
4255 2021-12-03_live_data_148_149_1638563858.gpf
4256 2021-12-03_live_data_148_149_1638563858.rgz
	//4257 2021-12-03_Raghash_1638563858.rgz
4258 2021-12-06_live_data_150_152_1638823909.rgz
	//4259 2021-12-06_Raghash_1638823909.rgz
4260 2021-12-13_live_data_153_153_1639422238.gpf
4261 2021-12-16_live_data_155_159_1639639581.gpf
4262 2021-12-16_live_data_155_159_1639639581.rgz
	//4263 2021-12-16_Ragexe_1639639581.rgz
	//4264 2021-12-16_Raghash_1639639581.rgz
	//4265 2021-12-16_Ragexe_1639703318.rgz
	//4266 2021-12-16_Raghash_1639703318.rgz
	//4267 2021-12-16_Ragexe_1639710751.rgz
	//4268 2021-12-16_Raghash_1639710751.rgz
4269 2021-12-17_live_data_166_167_1639770893.gpf
4270 2021-12-17_live_data_170_170_1639965595.gpf
4271 2021-12-21_live_data_172_172_1640043490.gpf
4272 2021-12-21_live_data_173_173_1640117328.gpf
4273 2021-12-21_live_data_175_175_1640144532.rgz
	//4274 2021-12-21_Raghash_1640144532.rgz
4275 2021-12-21_live_data_176_176_1640146872.rgz
	//4276 2021-12-21_Raghash_1640146872.rgz
4277 2021-12-21_live_data_177_177_1640151182.gpf
4278 2021-12-26_live_data_194_194_1641360750.gpf
4279 2021-12-26_live_data_194_194_1641360750.rgz
	//4280 2021-12-26_Raghash_1641360750.rgz
4281 2022-01-05_live_data_196_196_1641413488.gpf
4282 2022-01-20_live_data_197_198_1642579263.gpf
4283 2022-01-20_live_data_197_198_1642579263.rgz
	//4284 2022-01-20_Ragexe_1642579263.rgz
	//4285 2022-01-20_Raghash_1642579263.rgz
4286 2022-01-20_live_data_200_200_1642707367.rgz
	//4287 2022-01-20_Raghash_1642707367.rgz
4288 2022-01-20_live_data_201_201_1642809635.rgz
	//4289 2022-01-20_Raghash_1642809635.rgz
4290 2022-01-20_live_data_203_203_1642815189.rgz
	//4291 2022-01-20_Raghash_1642815189.rgz
4292 2022-01-20_live_data_204_204_1642816278.rgz
	//4293 2022-01-20_Raghash_1642816278.rgz
	//4294 2022-02-03_Ragexe_1643159741.rgz
	//4295 2022-02-03_Raghash_1643159741.rgz
4296 2022-02-03_live_data_208_208_1643315650.gpf
4297 2022-02-03_live_data_209_209_1643317156.gpf
4298 2022-02-08_live_data_210_210_1644300590.gpf
4299 2022-02-08_live_data_210_210_1644300590.rgz
	//4300 2022-02-08_Raghash_1644300590.rgz
4301 2022-02-08_live_data_211_212_1644351028.gpf
4302 2022-02-08_live_data_211_212_1644351028.rgz
	//4303 2022-02-08_Raghash_1644351028.rgz
4304 2022-02-08_live_data_213_213_1644354323.rgz
	//4305 2022-02-08_Raghash_1644354323.rgz
4306 2022-02-08_live_data_214_215_1644356829.rgz
	//4307 2022-02-08_Raghash_1644356829.rgz
4308 2022-02-08_live_data_216_216_1644368985.gpf
4309 2022-02-08_live_data_217_217_1644371614.gpf
4310 2022-02-17_live_data_219_219_1644434753.rgz
	//4311 2022-02-17_Raghash_1644434753.rgz
4312 2022-02-17_live_data_220_222_1645080245.gpf
4313 2022-02-17_live_data_220_222_1645080245.rgz
	//4314 2022-02-17_Raghash_1645080245.rgz
4315 2022-02-17_live_data_224_224_1645125005.rgz
	//4316 2022-02-17_Raghash_1645125005.rgz
4317 2022-02-17_live_data_226_227_1645128127.rgz
	//4318 2022-02-17_Raghash_1645128127.rgz
4319 2022-02-17_live_data_228_228_1645141259.rgz
	//4320 2022-02-17_Raghash_1645141259.rgz
4321 2022-03-03_live_data_231_231_1646359994.rgz
	//4322 2022-03-03_Raghash_1646359994.rgz
4323 2022-03-10_live_data_232_232_1646723004.rgz
	//4324 2022-03-10_Raghash_1646723004.rgz
4325 2022-03-10_live_data_233_233_1646939235.gpf
4326 2022-03-10_live_data_233_233_1646939235.rgz
	//4327 2022-03-10_Raghash_1646939235.rgz
4328 2022-03-10_live_data_234_234_1646941791.gpf
4329 2022-03-10_live_data_235_235_1646962269.rgz
	//4330 2022-03-10_Raghash_1646962269.rgz
4331 2022-03-24_live_data_236_236_1648089464.gpf
4332 2022-03-24_live_data_236_236_1648089464.rgz
	//4333 2022-03-24_Raghash_1648089464.rgz
4334 2022-03-24_live_data_238_238_1648167419.rgz
	//4335 2022-03-24_Raghash_1648167419.rgz
4336 2022-03-24_live_data_239_239_1648167891.rgz
	//4337 2022-03-24_Raghash_1648167891.rgz
4338 2022-03-24_live_data_240_240_1648168922.rgz
	//4339 2022-03-24_Raghash_1648168922.rgz
4340 2022-03-24_live_data_241_241_1648171953.rgz
	//4341 2022-03-24_Raghash_1648171953.rgz
4342 2022-03-24_live_data_242_242_1648176221.rgz
	//4343 2022-03-24_Raghash_1648176221.rgz
4344 2022-03-24_live_data_244_244_1648177362.rgz
	//4345 2022-03-24_Raghash_1648177362.rgz
4346 2022-04-07_live_data_247_250_1649309536.gpf
4347 2022-04-07_live_data_247_250_1649309536.rgz
	//4348 2022-04-07_Raghash_1649309536.rgz
4349 2022-04-07_live_data_253_253_1649371031.rgz
	//4350 2022-04-07_Raghash_1649371031.rgz
4351 2022-04-07_live_data_254_254_1649376576.rgz
	//4352 2022-04-07_Raghash_1649376576.rgz
4353 2022-04-07_live_data_255_255_1649377885.rgz
	//4354 2022-04-07_Raghash_1649377885.rgz
4355 2022-04-21_live_data_257_258_1650529227.gpf
4356 2022-04-21_live_data_257_258_1650529227.rgz
	//4357 2022-04-21_Ragexe_1650529227.rgz
	//4358 2022-04-21_Raghash_1650529227.rgz
	//4359 2022-04-21_Ragexe_1650563529.rgz
	//4360 2022-04-21_Raghash_1650563529.rgz
4361 2022-04-21_live_data_260_262_1650568366.gpf
4362 2022-04-21_live_data_260_262_1650568366.rgz
	//4363 2022-04-21_Raghash_1650568366.rgz
4364 2022-04-21_live_data_266_266_1650571895.rgz
	//4365 2022-04-21_Raghash_1650571895.rgz
4366 2022-04-21_live_data_267_267_1650590228.gpf
4367 2022-04-21_live_data_267_267_1650590228.rgz
	//4368 2022-04-21_Raghash_1650590228.rgz
4369 2022-05-12_live_data_277_277_1652323099.gpf
4370 2022-05-12_live_data_277_277_1652323099.rgz
	//4371 2022-05-12_Ragexe_1652323099.rgz
	//4372 2022-05-12_Raghash_1652323099.rgz
4373 2022-05-12_live_data_279_280_1652396634.gpf
4374 2022-05-12_live_data_279_280_1652396634.rgz
	//4375 2022-05-12_Raghash_1652396634.rgz
4376 2022-05-12_live_data_281_281_1652398275.rgz
	//4377 2022-05-12_Raghash_1652398275.rgz
4378 2022-05-12_live_data_283_284_1652400150.gpf
4379 2022-05-12_live_data_283_284_1652400150.rgz
	//4380 2022-05-12_Raghash_1652400150.rgz
4381 2022-05-12_live_data_285_285_1652402792.gpf
4382 2022-05-26_live_data_289_289_1653543408.gpf
4383 2022-05-26_live_data_289_289_1653543408.rgz
	//4384 2022-05-26_Ragexe_1653543408.rgz
	//4385 2022-05-26_Raghash_1653543408.rgz
4386 2022-05-26_live_data_290_292_1653596307.gpf
4387 2022-05-26_live_data_290_292_1653596307.rgz
	//4388 2022-05-26_Raghash_1653596307.rgz
4389 2022-05-26_live_data_294_296_1653609631.rgz
	//4390 2022-05-26_Raghash_1653609631.rgz
4391 2022-05-26_live_data_297_297_1653613943.rgz
	//4392 2022-05-26_Raghash_1653613943.rgz
4393 2022-06-09_live_data_300_301_1654670824.gpf
4394 2022-06-09_live_data_300_301_1654670824.rgz
	//4395 2022-06-09_Raghash_1654670824.rgz
	//4396 2022-06-09_Ragexe_1654673322.rgz
	//4397 2022-06-09_Raghash_1654673322.rgz
4398 2022-06-09_live_data_304_305_1654738900.rgz
	//4399 2022-06-09_Ragexe_1654738900.rgz
	//4400 2022-06-09_Raghash_1654738900.rgz
4401 2022-06-09_live_data_307_307_1654795692.gpf
4402 2022-06-09_live_data_307_307_1654795692.rgz
	//4403 2022-06-09_Raghash_1654795692.rgz
4404 2022-06-09_live_data_308_308_1654804471.gpf
4405 2022-06-09_live_data_308_308_1654804471.rgz
	//4406 2022-06-09_Raghash_1654804471.rgz
4407 2022-06-09_live_data_309_311_1654819704.rgz
	//4408 2022-06-09_Raghash_1654819704.rgz
4409 2022-06-10_live_data_313_313_1654908925.gpf
4410 2022-06-23_live_data_314_317_1656013490.gpf
4411 2022-06-23_live_data_314_317_1656013490.rgz
	//4412 2022-06-23_Raghash_1656013490.rgz
4413 2022-06-23_live_data_319_319_1656028831.gpf
4414 2022-06-24_live_data_321_321_1656114247.rgz
